accuracy,loss,val_accuracy,val_loss,learning_rate
0.4260416626930237,1.2687822580337524,0.4000000059604645,1.283988118171692,0.0005000000237487257
0.5229166746139526,1.0591113567352295,0.48124998807907104,1.2401509284973145,0.0005000000237487257
0.581250011920929,0.9190053939819336,0.4124999940395355,1.1060720682144165,0.0005000000237487257
0.637499988079071,0.8173344731330872,0.34375,1.2562543153762817,0.0005000000237487257
0.65625,0.7437862157821655,0.40625,1.030606985092163,0.0005000000237487257
0.6885416507720947,0.6902827620506287,0.46875,1.0077786445617676,0.0005000000237487257
0.6802083253860474,0.6727455854415894,0.44999998807907104,1.0561989545822144,0.0005000000237487257
0.6947916746139526,0.6128814816474915,0.5,0.9967878460884094,0.0005000000237487257
0.6916666626930237,0.599101185798645,0.41874998807907104,1.1314444541931152,0.0005000000237487257
0.6812499761581421,0.6089466214179993,0.38749998807907104,1.4001457691192627,0.0005000000237487257
0.7260416746139526,0.5724708437919617,0.40625,1.177777886390686,0.0005000000237487257
0.715624988079071,0.554512083530426,0.3812499940395355,1.5593914985656738,0.0005000000237487257
0.7406250238418579,0.5275157690048218,0.4375,1.6020593643188477,0.0002500000118743628
0.7416666746139526,0.5166081786155701,0.4312500059604645,1.0657354593276978,0.0002500000118743628
0.7354166507720947,0.5032234191894531,0.3812499940395355,2.0623223781585693,0.0002500000118743628
0.7572916746139526,0.5001863241195679,0.44999998807907104,1.1342780590057373,0.0002500000118743628
0.746874988079071,0.49614211916923523,0.4000000059604645,1.267091989517212,0.0001250000059371814
0.7479166388511658,0.47885382175445557,0.3687500059604645,1.3548312187194824,0.0001250000059371814
