accuracy,loss,val_accuracy,val_loss,learning_rate
0.37708333134651184,1.4752990007400513,0.20000000298023224,2.3242287635803223,0.0003000000142492354
0.4177083373069763,1.3749706745147705,0.20000000298023224,2.6366353034973145,0.0003000000142492354
0.42916667461395264,1.3061442375183105,0.13124999403953552,2.3784117698669434,0.0003000000142492354
0.4645833373069763,1.2264765501022339,0.15000000596046448,1.9937137365341187,0.0003000000142492354
0.5,1.133877158164978,0.15000000596046448,1.6878818273544312,0.0003000000142492354
0.4989583194255829,1.124056339263916,0.25,1.530611276626587,0.0003000000142492354
0.5645833611488342,1.0232521295547485,0.20624999701976776,1.7747719287872314,0.0003000000142492354
0.5760416388511658,0.967903733253479,0.38749998807907104,1.5084975957870483,0.0003000000142492354
0.6333333253860474,0.8646678924560547,0.23749999701976776,1.8168655633926392,0.0003000000142492354
0.6479166746139526,0.8404209017753601,0.40625,3.1608500480651855,0.0003000000142492354
0.643750011920929,0.8194727301597595,0.41874998807907104,1.9423983097076416,0.0003000000142492354
0.6552083492279053,0.8026164174079895,0.28125,1.7568304538726807,0.0003000000142492354
0.7104166746139526,0.6694788336753845,0.4749999940395355,1.6798734664916992,0.0001500000071246177
0.7364583611488342,0.6214724183082581,0.29374998807907104,2.4134256839752197,0.0001500000071246177
0.7458333373069763,0.5962715744972229,0.32499998807907104,2.026315212249756,0.0001500000071246177
0.734375,0.5807021856307983,0.22499999403953552,2.5442006587982178,0.0001500000071246177
0.7885416746139526,0.5185217261314392,0.22499999403953552,3.084575653076172,7.500000356230885e-05
0.784375011920929,0.48596733808517456,0.2750000059604645,2.7928109169006348,7.500000356230885e-05
